match_id,draw_number,feature_cutoff_date,league_external_id,p_home_market,p_draw_market,p_away_market,home_npxg_for,home_npxg_against,away_npxg_for,away_npxg_against,home_opponent_adjusted_attack,home_opponent_adjusted_defence,away_opponent_adjusted_attack,away_opponent_adjusted_defence,home_shot_quality_for,home_shot_quality_conceded,away_shot_quality_for,away_shot_quality_conceded,home_set_piece_attack,home_set_piece_defence,away_set_piece_attack,away_set_piece_defence,home_goalkeeper_prevention,away_goalkeeper_prevention,expected_home_goals,expected_away_goals,p_home_dc,p_draw_dc,p_away_dc,market_vs_dc_home,market_vs_dc_draw,market_vs_dc_away,attack_strength_difference,expected_goal_difference,expected_goal_total,market_balance,defence_strength_difference,favourite_strength,combined_draw_rate,combined_one_goal_match_rate,combined_close_match_rate,combined_low_scoring_rate,league_draw_rate,league_home_win_rate,league_away_win_rate,league_avg_goals,league_goal_std,league_favourite_win_rate,league_competitive_balance,league_avg_npxg,league_upset_rate,league_prior_weight,home_rest_days,away_rest_days,rest_day_difference,home_matches_last_14_days,away_matches_last_14_days,home_short_rest,away_short_rest,home_congestion,away_congestion,congestion_difference,home_extra_time_in_previous_match,away_extra_time_in_previous_match,extra_time_x_short_rest,fatigue_difference,home_advantage_log,home_advantage_coefficient,travel_distance_km,home_missing_player_value,away_missing_player_value,missing_value_difference,home_unavailable_count,away_unavailable_count,home_lineup_changes,away_lineup_changes,missing_value_x_favourite,short_rest_x_missing_value,congestion_x_squad_depth,short_rest_x_rotation,has_availability,label,match_date,blend_market_weight,blend_dc_weight,p_home_blend_pre_draw,p_draw_blend_pre_draw,p_away_blend_pre_draw,p_home_blend,p_draw_blend,p_away_blend,p_home_market_norm,p_draw_market_norm,p_away_market_norm,p_home_dc_norm,p_draw_dc_norm,p_away_dc_norm
564,4803,2023-07-15,103,0.2645969742209266,0.24380209006806244,0.49160093571101104,1.114310290523269,1.3349333189415973,1.9810791681376125,1.2845172881423423,,,,,0.10996550987774738,0.12201816617401005,0.1297442803417533,0.11249134156596884,1.1772589482883427,1.0422289304776402,0.9373896295989138,0.9538724936974866,-0.008037801710079421,0.014491761234639728,1.2150248358713631,1.9835180108253903,0.23221428045776085,0.214317554071197,0.5534681654710422,0.03238269376316574,0.029484535996865457,-0.06186722976003112,0.2767151727540734,0.20714262170428,3.3477235811351163,0.22700396149008445,0.10986523030621631,0.49160093571101104,0.15000000000000002,0.4,0.55,0.3,0.22493702770780855,0.46700251889168765,0.30806045340050375,3.1216624685138536,1.7685137852160135,0.55,0.5819591700292506,1.5292838821324948,0.44999999999999996,0.8740554156171285,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0.4899948118906169,1.6323077513422501,,,,,,,,,,,,,0,2,2023-07-15,1.0,0.0,0.2645969742209266,0.24380209006806244,0.49160093571101104,0.2645969742209266,0.24380209006806244,0.49160093571101104,0.2645969742209266,0.24380209006806244,0.49160093571101104,0.23221428045776085,0.214317554071197,0.5534681654710422
565,4803,2023-07-15,244,0.37079457891194967,0.27724025438647315,0.35196516670157724,,,,,,,,,,,,,,,,,,,1.5683401880445358,1.6079469184568294,0.3732400410637809,0.23654232282413032,0.3902176361120888,-0.0024454621518312236,0.04069793156234283,-0.03825246941051158,,,,0.01882941221037243,,0.37079457891194967,0.1,0.5,0.6,0.44999999999999996,0.23704918032786884,0.4242622950819672,0.3386885245901639,2.7550819672131146,1.6539150765097097,0.55,0.5865263719438397,,0.44999999999999996,0.8360655737704918,3,6,-3,3,2,1,0,0,0,0,0,0,0,-3,0.14220075862143064,1.1528080614643512,,,,,,,,,,,,,0,1,2023-07-15,1.0,0.0,0.37079457891194967,0.27724025438647315,0.35196516670157724,0.37079457891194967,0.27724025438647315,0.35196516670157724,0.37079457891194967,0.27724025438647315,0.35196516670157724,0.3732400410637809,0.23654232282413032,0.3902176361120888
566,4803,2023-07-15,357,0.5023722271364404,0.2652643913198313,0.2323633815437282,,,,,,,,,,,,,,,,,,,1.823533925375587,1.0274116331224177,0.564494549721814,0.2202221353752067,0.21528331490297878,-0.062122322585373646,0.045042255944624604,0.01708006664074943,,,,0.27000884559271215,,0.5023722271364404,0.15000000000000002,0.6,0.75,0.55,0.2565340909090909,0.4414772727272727,0.3019886363636364,2.6031250000000004,1.546255962861659,0.55,0.5712747153264817,,0.44999999999999996,0.8579545454545454,8,8,0,1,1,0,0,0,0,0,0,0,0,0,0.23745143603553004,1.268013415536957,,,,,,,,,,,,,0,1,2023-07-15,1.0,0.0,0.5023722271364404,0.2652643913198313,0.2323633815437282,0.5023722271364404,0.2652643913198313,0.2323633815437282,0.5023722271364404,0.2652643913198313,0.2323633815437282,0.5644945497218142,0.22022213537520682,0.21528331490297886
567,4803,2023-07-15,71,0.5512606373497236,0.2690283948742664,0.17971096777600992,0.9592849655987511,1.185275318174917,,,,,,,0.08555546889971254,0.08022637400822503,,,0.754187334602578,0.8507757805615427,,,0.027671560977390455,,1.2853317946990104,0.8116194906838192,0.4802750316070088,0.28015898503905745,0.2395659833539337,0.07098560574271484,-0.011130590164791065,-0.059855015577923776,,,,0.3715496695737137,,0.5512606373497236,0.2,0.4,0.6,0.9,0.27145454545454545,0.45345454545454544,0.2750909090909091,2.455090909090909,1.4729950551372695,0.55,0.6570897503912112,1.1951866240893674,0.44999999999999996,0.9090909090909091,7,,,2,0,0,0,0,0,0,0,0,0,,0.3395817836932197,1.4043601414200164,,,,,,,,,,,,,0,1,2023-07-15,1.0,0.0,0.5512606373497236,0.2690283948742664,0.17971096777600992,0.5512606373497236,0.2690283948742664,0.17971096777600992,0.5512606373497237,0.26902839487426644,0.17971096777600995,0.4802750316070088,0.28015898503905745,0.2395659833539337
568,4803,2023-07-16,,0.45873640476180605,0.257628468003765,0.28363512723442896,1.2728460374451758,1.1041541818772371,1.2898145996647128,1.1141254481693648,,,,,0.10374785624656234,0.09965566639418845,0.10547311264651249,0.1045061799132603,1.0058561111723912,0.8772752263457533,0.851828658952716,0.7419665228839049,-0.01619585920379257,-0.02031602837823627,2.2121053678719163,1.346762531373724,0.5597043649399088,0.22383359555746518,0.216462039502626,-0.10096796017810278,0.033794872446299806,0.06717308773180297,0.15190790322717085,0.8653428364981923,3.55886789924564,0.17510127752737709,0.01211398461323221,0.45873640476180605,0.4,0.1,0.5,0.35,0.2623636363636364,0.4992727272727273,0.23836363636363636,2.852181818181818,1.6336985711906522,0.55,0.7058506395843985,1.2240897849033523,0.44999999999999996,0.9090909090909091,3,7,-4,3,3,1,0,0,0,0,0,0,0,-4,0.5004940988794466,1.6495361033198657,,,,,,,,,,,,,0,2,2023-07-16,1.0,0.0,0.45873640476180605,0.257628468003765,0.28363512723442896,0.45873640476180605,0.257628468003765,0.28363512723442896,0.45873640476180605,0.257628468003765,0.28363512723442896,0.5597043649399088,0.22383359555746518,0.216462039502626
569,4803,2023-07-16,113,0.7103556010434864,0.18524959791918372,0.10439480103733004,1.2523625317475269,1.342819814201353,1.4699682967169323,1.4965466288497233,,,,,0.10487807281013449,0.105893283119923,0.12465550296628077,0.1270561652859541,0.8832963731752886,0.7266770792085343,1.578049453235737,0.8722479470528948,0.04749362249866393,0.03878137780441143,2.2372259123930327,0.7209251884446345,0.7105960562438582,0.19271997764017254,0.09668396611596883,-0.00024045520037185852,-0.007470379720988823,0.007710834921361209,0.14809467076913108,0.16139007335547784,2.9024669858046135,0.6059608000061564,0.09983937497211359,0.7103556010434864,0.3,0.30000000000000004,0.6,0.5,0.2354523227383863,0.4415647921760391,0.32298288508557454,2.791442542787286,1.6256114848531336,0.55,0.5653659400238683,1.4111234117551883,0.44999999999999996,0.8777506112469438,7,6,1,2,2,0,0,0,0,0,0,0,0,1,0.16314429846493822,1.177206546530711,,,,,,,,,,,,,0,X,2023-07-16,1.0,0.0,0.7103556010434863,0.1852495979191837,0.10439480103733001,0.7103556010434863,0.1852495979191837,0.10439480103733001,0.7103556010434863,0.1852495979191837,0.10439480103733001,0.7105960562438585,0.1927199776401726,0.09668396611596886
570,4803,2023-07-16,113,0.4998587969500142,0.2668737644733126,0.23326743857667326,1.6484319246309005,1.0540265643978708,1.1992891154119079,0.9961349303516137,,,,,0.10023138125592246,0.09312495849178865,0.0984954857839191,0.10242994875358744,0.6961254292226745,0.8233520882138945,0.7730671665597058,0.9192473238196622,-0.001127638052371163,0.000974888218965768,1.4378066715897766,1.0311279505935504,0.45171315474176554,0.29005380792326313,0.2582330373349713,0.04814564220824863,-0.023180043449950505,-0.02496559875829807,0.21405689572109843,0.6285039388417581,2.383883191530768,0.2665913583733409,0.13247718766009564,0.4998587969500142,0.4,0.3,0.7,0.5,0.2354523227383863,0.4415647921760391,0.32298288508557454,2.791442542787286,1.6256114848531336,0.55,0.5653659400238683,1.4111234117551883,0.44999999999999996,0.8777506112469438,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0.2784426006897543,1.3210707746684416,,,,,,,,,,,,,0,1,2023-07-16,1.0,0.0,0.4998587969500142,0.2668737644733126,0.23326743857667326,0.4998587969500142,0.2668737644733126,0.23326743857667326,0.4998587969500142,0.2668737644733126,0.23326743857667326,0.45171315474176554,0.29005380792326313,0.2582330373349713
571,4803,2023-07-16,113,0.43226982467459285,0.28258833314548004,0.2851418421799272,1.64571867402092,1.6594698368787208,1.2143007726892578,1.4587003708868411,,,,,0.1199517807305884,0.10005282536282532,0.09795115703710056,0.10224911602975499,0.9090747213609814,0.866729781588432,0.8765887431564858,0.7743922164412267,0.039207446081551856,-0.01491370697887105,1.1141510202207288,0.9301708178665495,0.3830272751757641,0.32928655993163397,0.2876861648926018,0.049242549498828725,-0.04669822678615393,-0.0025443227126745738,0.3486709277691249,0.6310735958086633,3.4293534558785446,0.14712798249466563,0.04675821143249781,0.43226982467459285,0.3,0.3,0.6,0.55,0.2354523227383863,0.4415647921760391,0.32298288508557454,2.791442542787286,1.6256114848531336,0.55,0.5653659400238683,1.4111234117551883,0.44999999999999996,0.8777506112469438,7,6,1,2,2,0,0,0,0,0,0,0,0,1,0.19722679681853328,1.2180202525009225,,,,,,,,,,,,,0,2,2023-07-16,1.0,0.0,0.43226982467459285,0.28258833314548004,0.2851418421799272,0.43226982467459285,0.28258833314548004,0.2851418421799272,0.43226982467459285,0.28258833314548004,0.2851418421799272,0.3830272751757642,0.329286559931634,0.28768616489260185
572,4803,2023-07-16,114,0.3014212968931288,0.2667751708134588,0.43180353229341245,,,,,,,,,,,,,,,,,,,1.3152814771584909,1.1859723935093005,0.39584609399201875,0.26988222471867784,0.33427168128930357,-0.09442479709888996,-0.003107053905219037,0.09753185100410888,,,,0.13038223540028365,,0.43180353229341245,0.30000000000000004,0.4,0.7,0.65,0.2513647642679901,0.4456575682382134,0.30297766749379657,2.8305210918114145,1.6499427659352146,0.55,0.6766449048205695,,0.44999999999999996,0.8759305210918115,8,7,1,1,1,0,0,0,0,0,0,0,0,1,0.0,1.0,,,,,,,,,,,,,0,1,2023-07-16,1.0,0.0,0.3014212968931288,0.2667751708134588,0.43180353229341245,0.3014212968931288,0.2667751708134588,0.43180353229341245,0.3014212968931288,0.2667751708134588,0.43180353229341245,0.39584609399201864,0.2698822247186778,0.3342716812893035
573,4803,2023-07-16,114,0.7208949040187819,0.172213782626709,0.10689131335450905,1.2183198258280754,0.6248620189726353,,,,,,,0.10561683293831976,0.15621550474315882,,,1.2087009814747742,0.8931891761771441,,,,,1.9287652324612579,0.4885610525971697,0.7201933954042401,0.19556712040462226,0.08423948419113747,0.0007015086145417682,-0.023353337777913263,0.02265182916337158,,,,0.6140035906642728,,0.7208949040187819,0.2,0.35,0.55,0.5,0.2513647642679901,0.4456575682382134,0.30297766749379657,2.8305210918114145,1.6499427659352146,0.55,0.6766449048205695,1.4111234117551883,0.44999999999999996,0.8759305210918115,7,8,-1,1,1,0,0,0,0,0,0,0,0,-1,0.0,1.0,,,,,,,,,,,,,0,X,2023-07-16,1.0,0.0,0.7208949040187819,0.172213782626709,0.10689131335450905,0.7208949040187819,0.172213782626709,0.10689131335450905,0.7208949040187819,0.172213782626709,0.10689131335450905,0.7201933954042402,0.1955671204046223,0.08423948419113748
574,4804,2023-07-22,113,0.2336156932679447,0.24074899687917967,0.5256353098528757,1.1265253197477583,1.3590145800752313,1.8195482052552532,1.0966529643432799,,,,,0.09706739934005439,0.12529621248735356,0.13482680631424465,0.08641643332793758,0.8145764876884686,1.2222686326213317,1.4061304774054075,0.7940091032631358,-0.0032004230157283865,-0.0056668552949768565,1.0792107848322738,2.254893569916513,0.16200958181995176,0.2068985271281385,0.6310918910519095,0.07160611144799295,0.03385046975104117,-0.1054565811990339,0.3380128218270202,0.8507782748438837,3.5636240407227335,0.2920196165849309,0.1515392483568978,0.5256353098528757,0.15000000000000002,0.3,0.45,0.44999999999999996,0.236144578313253,0.44289156626506027,0.3209638554216867,2.777349397590361,1.6161323531659868,0.55,0.5681071360257554,1.2428396774803194,0.44999999999999996,0.8795180722891566,7,7,0,2,2,0,0,0,0,0,0,0,0,0,0.20707308942789462,1.2300724737886477,,,,,,,,,,,,,0,1,2023-07-22,1.0,0.0,0.2336156932679447,0.24074899687917967,0.5256353098528757,0.2336156932679447,0.24074899687917967,0.5256353098528757,0.2336156932679447,0.24074899687917967,0.5256353098528757,0.1620095818199518,0.20689852712813855,0.6310918910519097
575,4804,2023-07-22,103,0.633531584876988,0.1934655592527576,0.1730028558702544,2.1503459713111073,1.2005603252172605,1.902582836533446,1.2101156861900315,,,,,0.1477289103230066,0.107531338786411,0.09835205507878916,0.10940778531187206,1.0907988528160621,0.9666821503639104,0.6186337404880785,1.0322441390199544,0.013399535240916232,-0.028511445569951454,2.826718984971976,1.0523444273083133,0.7426884674455452,0.14221809115720546,0.11509344139724907,-0.10915688256855716,0.05124746809555214,0.057909414473005336,0.14891934539213025,1.0782096046117022,4.4437483946603455,0.4605287290067336,0.04599266292165727,0.633531584876988,0.1,0.4,0.5,0.2,0.22167487684729065,0.46995073891625616,0.3083743842364532,3.1221674876847287,1.7708545391720818,0.55,0.5768770339259222,1.4643905661765124,0.44999999999999996,0.8768472906403941,7,6,1,2,2,0,0,0,0,0,0,0,0,1,0.36480046785593245,1.4402266079743518,,,,,,,,,,,,,0,1,2023-07-22,1.0,0.0,0.633531584876988,0.1934655592527576,0.1730028558702544,0.633531584876988,0.1934655592527576,0.1730028558702544,0.633531584876988,0.1934655592527576,0.1730028558702544,0.7426884674455453,0.1422180911572055,0.1150934413972491
576,4804,2023-07-22,119,0.19165491195340584,0.22478045229103155,0.5835646357555626,1.683223559129498,1.1486607139488552,0.9851092416958159,1.2093829971259233,,,,,0.13306354595580538,0.1045394866933931,0.08026873059851675,0.10345713497154777,0.9235746897516667,0.7743686620162125,0.8954068343850753,0.6413527770374041,0.013352735234701704,0.024080349898380593,0.7064007789228944,2.102129901502747,0.11274012442735033,0.18988265447220365,0.6973772211004462,0.0789147875260555,0.0348977978188279,-0.11381258534488359,0.17265898994507367,0.7220909108746948,2.6344067388042194,0.3919097238021568,0.1353962875746798,0.5835646357555626,0.25,0.6499999999999999,0.9,0.45,0.27049180327868855,0.4131147540983606,0.31639344262295077,2.7688524590163937,1.6836261322509973,0.55,0.661782458464595,1.271758267454689,0.44999999999999996,0.7950819672131147,49,48,1,0,0,0,0,0,0,0,0,0,0,1,-0.02464404025737963,0.975657144890387,,,,,0,3,,,,,0.0,0.0,1,2,2023-07-22,1.0,0.0,0.19165491195340584,0.22478045229103155,0.5835646357555626,0.19165491195340584,0.22478045229103155,0.5835646357555626,0.19165491195340584,0.22478045229103155,0.5835646357555626,0.1127401244273503,0.1898826544722036,0.6973772211004461
577,4804,2023-07-22,244,0.6298074441174952,0.22358164266171077,0.14661091322079398,,,,,,,,,,,,,,,,,,,1.5282968109517323,0.7320957027253842,0.5579778860769014,0.26892892750084113,0.17309318642225774,0.07182955804059388,-0.045347284839130364,-0.026482273201463763,,,,0.4831965308967012,,0.6298074441174952,0.6499999999999999,0.25,0.9,0.75,0.2459546925566343,0.42330097087378643,0.3307443365695793,2.730097087378641,1.653030478103985,0.55,0.589479061764435,,0.44999999999999996,0.8381877022653722,14,7,7,1,2,0,0,0,0,0,0,0,0,7,0.16088773815832835,1.174553103917725,,,,,,,,,,,,,0,1,2023-07-22,1.0,0.0,0.6298074441174952,0.22358164266171077,0.14661091322079398,0.6298074441174952,0.22358164266171077,0.14661091322079398,0.6298074441174952,0.22358164266171077,0.14661091322079398,0.5579778860769012,0.2689289275008411,0.1730931864222577
578,4804,2023-07-22,244,0.3814405276080217,0.2876037204967831,0.33095575189519527,,,,,,,,,,,,,,,,,,,1.1337068525073033,1.3121824941436648,0.314998237260865,0.28424828901758104,0.40075347372155423,0.06644229034715671,0.0033554314792020867,-0.06979772182635896,,,,0.050484775712826446,,0.3814405276080217,0.35,0.30000000000000004,0.6499999999999999,0.65,0.2459546925566343,0.42330097087378643,0.3307443365695793,2.730097087378641,1.653030478103985,0.55,0.589479061764435,,0.44999999999999996,0.8381877022653722,5,6,-1,3,2,0,0,0,0,0,0,0,0,-1,0.16088773815832835,1.174553103917725,,,,,,,,,,,,,0,2,2023-07-22,1.0,0.0,0.38144052760802166,0.2876037204967831,0.33095575189519527,0.38144052760802166,0.2876037204967831,0.33095575189519527,0.3814405276080216,0.28760372049678307,0.3309557518951952,0.31499823726086484,0.2842482890175809,0.40075347372155407
579,4804,2023-07-22,244,0.5417469358126029,0.24911354943183403,0.20913951475556297,,,,,,,,,,,,,,,,,,,1.3402240390866,0.8645656866084875,0.47229133794266515,0.29213605274103305,0.2355726093163018,0.06945559786993777,-0.04302250330919902,-0.026433094560738835,,,,0.33260742105703994,,0.5417469358126029,0.25,0.45,0.7,0.5,0.2459546925566343,0.42330097087378643,0.3307443365695793,2.730097087378641,1.653030478103985,0.55,0.589479061764435,,0.44999999999999996,0.8381877022653722,7,14,-7,2,1,0,0,0,0,0,0,0,0,-7,0.16088773815832835,1.174553103917725,,,,,,,,,,,,,0,1,2023-07-22,1.0,0.0,0.5417469358126029,0.24911354943183403,0.20913951475556297,0.5417469358126029,0.24911354943183403,0.20913951475556297,0.5417469358126029,0.24911354943183403,0.20913951475556297,0.47229133794266515,0.29213605274103305,0.2355726093163018
580,4804,2023-07-22,,0.6789125642909625,0.1842762674504041,0.13681116825863335,1.1761894736750937,1.4612479920060348,,,,,,,0.11340142283747447,0.09992987846193858,,,1.1654408239290592,1.4903774517616966,,,0.04197898762729855,,,,,,,,,,,,,0.5421013960323291,,0.6789125642909625,0.3,0.3,0.6,0.5,0.27454545454545454,0.4541818181818182,0.2712727272727273,2.4392727272727273,1.4845076023195154,0.55,0.6563779061969741,1.1501362818068936,0.44999999999999996,0.9090909090909091,6,,,2,0,0,0,0,0,0,0,0,0,,0.3089872569866414,1.3620450138350277,,,,,,,,,,,,,0,X,2023-07-22,1.0,0.0,0.6789125642909626,0.18427626745040412,0.13681116825863338,0.6789125642909626,0.18427626745040412,0.13681116825863338,0.6789125642909626,0.18427626745040412,0.13681116825863338,,,
581,4804,2023-07-22,,0.5836814942246252,0.23654460555419024,0.17977390022118458,1.402174882452643,1.0125757180688508,1.2379328604237883,1.0939615812893653,,,,,0.10746817744777702,0.0897555019985637,0.08809060538552266,0.09243439082227696,1.2267103816049545,0.9301144211149127,0.891458340628261,0.9876860981818945,0.017751904621399753,0.012170828597674845,2.0335623355734196,1.1364099792728257,0.5682152462343936,0.23708446555013618,0.19470028821547017,0.015466247990231663,-0.0005398599959459405,-0.014926387994285584,0.017242704380613816,0.8971523563005939,3.1699723148462455,0.4039075940034407,0.0671459036083425,0.5836814942246252,0.4,0.35,0.75,0.8,0.27454545454545454,0.4541818181818182,0.2712727272727273,2.4392727272727273,1.4845076023195154,0.55,0.6563779061969741,1.1501362818068936,0.44999999999999996,0.9090909090909091,6,6,0,2,2,0,0,0,0,0,0,0,0,0,0.3800250843590341,1.4623212703659327,,,,,,,,,,,,,0,1,2023-07-22,1.0,0.0,0.5836814942246252,0.23654460555419024,0.17977390022118458,0.5836814942246252,0.23654460555419024,0.17977390022118458,0.5836814942246252,0.23654460555419024,0.17977390022118458,0.5682152462343937,0.2370844655501362,0.1947002882154702
582,4804,2023-07-23,113,0.27344722593031456,0.26726762760420575,0.45928514646547974,0.9921695267058245,1.6224571530823892,1.5190320332756089,1.334221626812701,,,,,0.0965609229197802,0.10557284149464084,0.11237464918381421,0.1133645100476344,0.9241440428027683,0.818259512550565,1.0635851596487125,0.9575900590857683,0.036700013413109384,0.00828722812498534,1.1123590811637833,1.4742681900085426,0.2779085590561299,0.2751697198501297,0.4469217210937401,-0.004461333125815314,-0.007902092245923975,0.012363425371739623,0.29765733284808316,0.8047989662957651,3.83935877769502,0.18583792053516518,0.3024143424922283,0.45928514646547974,0.2,0.35,0.55,0.30000000000000004,0.23525179856115105,0.44172661870503593,0.32302158273381293,2.773860911270983,1.614793567334581,0.55,0.57022815058701,1.2043386547503576,0.44999999999999996,0.8800959232613909,6,6,0,1,2,0,0,0,0,0,0,0,0,0,0.19598464081649225,1.2165082206178264,,,,,,,,,,,,,0,X,2023-07-23,1.0,0.0,0.27344722593031456,0.26726762760420575,0.45928514646547974,0.27344722593031456,0.26726762760420575,0.45928514646547974,0.27344722593031456,0.26726762760420575,0.45928514646547974,0.27790855905612993,0.2751697198501298,0.44692172109374023
583,4804,2023-07-23,113,0.4487006393166424,0.2728410227545001,0.2784583379288575,1.3058691035971823,1.5118660471487497,1.311126011275568,1.798318047360518,,,,,0.11301337381249846,0.1229325229868274,0.10050817353765078,0.11438275511618048,1.4102241862035936,0.7845643570264753,0.9257155949189805,0.8590792290767931,0.04492657084339839,0.025773969088608458,1.217945404900497,0.986578260640448,0.40546150303867035,0.3051571469394443,0.2893813500218848,0.043239136277972046,-0.03231612418494417,-0.010923012093027318,0.11705482330926986,0.7887546662852638,4.524046523667764,0.1702423013877849,0.30930280136366406,0.4487006393166424,0.4,0.35,0.75,0.55,0.23525179856115105,0.44172661870503593,0.32302158273381293,2.773860911270983,1.614793567334581,0.55,0.57022815058701,1.2043386547503576,0.44999999999999996,0.8800959232613909,7,8,-1,2,2,0,0,0,0,0,0,0,0,-1,0.18280366096618691,1.2005786644837517,,,,,,,,,,,,,0,X,2023-07-23,1.0,0.0,0.4487006393166424,0.2728410227545001,0.2784583379288575,0.4487006393166424,0.2728410227545001,0.2784583379288575,0.4487006393166424,0.2728410227545001,0.2784583379288575,0.40546150303867057,0.30515714693944446,0.289381350021885
584,4804,2023-07-23,113,0.5970833167310834,0.23293620751484242,0.1699804757540742,1.2472792536438553,1.322026599767044,1.0036851038847017,1.4906187718971173,,,,,0.11550733118355092,0.09673913121645816,0.08618056966297699,0.12713070139408983,1.613597321027595,0.7314250200881034,0.5884430509925768,1.088880169596258,-0.0197893495587492,-0.02920071528029779,2.3260876188824637,0.9589838147992048,0.6739742626083768,0.191396630460506,0.1346291069311171,-0.07689094587729339,0.04153957705433642,0.03535136882295711,0.13007317682505382,0.9902655761569545,3.4906366491481413,0.4271028409770092,0.0640793234996564,0.5970833167310834,0.2,0.35,0.55,0.3,0.23525179856115105,0.44172661870503593,0.32302158273381293,2.773860911270983,1.614793567334581,0.55,0.57022815058701,1.2043386547503576,0.44999999999999996,0.8800959232613909,7,8,-1,2,1,0,0,0,0,0,0,0,0,-1,0.24607355937331243,1.2789936520530332,,,,,,,,,,,,,0,1,2023-07-23,1.0,0.0,0.5970833167310834,0.23293620751484242,0.1699804757540742,0.5970833167310834,0.23293620751484242,0.1699804757540742,0.5970833167310834,0.23293620751484242,0.1699804757540742,0.6739742626083769,0.19139663046050603,0.13462910693111713
585,4804,2023-07-23,113,0.5892663925557239,0.2423717809997836,0.16836182644449255,1.1903414394584524,1.0884509450521245,1.1506514383341906,1.4084898112754882,,,,,0.09913984473464667,0.09992494994442142,0.0882995972721216,0.12777545209878907,0.7076069913635386,0.9192400175146538,0.5205082915149772,1.21293886262396,-0.022090488816468624,-0.007864263500778143,2.058785288501442,0.6897749954725997,0.6878849138337477,0.20428483555991794,0.10783025060633426,-0.09861852127802384,0.038086945439865655,0.06053157583815828,0.4123475030928354,0.9722163422812717,5.098275551504292,0.42090456611123134,0.026286093745039096,0.5892663925557239,0.2,0.35,0.55,0.3,0.23525179856115105,0.44172661870503593,0.32302158273381293,2.773860911270983,1.614793567334581,0.55,0.57022815058701,0.922544514095376,0.44999999999999996,0.8800959232613909,7,6,1,2,2,0,0,0,0,0,0,0,0,1,0.09444239361583087,1.0990458492519541,,,,,,,,,,,,,0,1,2023-07-23,1.0,0.0,0.5892663925557239,0.2423717809997836,0.16836182644449255,0.5892663925557239,0.2423717809997836,0.16836182644449255,0.5892663925557239,0.2423717809997836,0.16836182644449255,0.6878849138337478,0.20428483555991797,0.10783025060633428
586,4804,2023-07-23,114,0.423995957168267,0.26469804105702543,0.31130600177470763,,,,,,,,,,,,,,,,,,,2.1395008352203058,1.1912845505676353,0.5884871593873311,0.20812267153460712,0.203390169078062,-0.1644912022190641,0.05657536952241832,0.10791583269664562,,,,0.11268995539355936,,0.423995957168267,0.2,0.55,0.75,0.35,0.25878048780487806,0.44195121951219507,0.2992682926829268,2.81390243902439,1.6417931540290105,0.55,0.6839427445376639,0.922544514095376,0.44999999999999996,0.8780487804878049,8,8,0,2,1,0,0,0,0,0,0,0,0,0,0.3173209526621062,1.3734433114804803,,,,,,,,,,,,,0,1,2023-07-23,1.0,0.0,0.423995957168267,0.26469804105702543,0.31130600177470763,0.423995957168267,0.26469804105702543,0.31130600177470763,0.423995957168267,0.26469804105702543,0.31130600177470763,0.588487159387331,0.20812267153460706,0.20339016907806196
587,4805,2023-07-29,113,0.3619630426680453,0.2646284429589911,0.37340851437296374,0.9287847027721133,1.6628273711256898,1.0793121935571468,1.4395752882159618,,,,,0.08126124248832438,0.11289324685620575,0.10582524987537549,0.0883160346133409,0.5619784996806884,1.0836240057212474,0.7614345716680392,0.7537936166400532,-0.010526420687335626,-0.028170379169199306,1.2085982193617513,1.6405689898529112,0.27330726305438363,0.26042865952380306,0.4662640774218129,0.08865577961366167,0.004199783435188009,-0.09285556304884918,0.16620773289218604,0.05055118175225459,2.978728674143391,0.011445471704918442,0.07569519323891782,0.37340851437296374,0.15000000000000002,0.45,0.6,0.35,0.235781990521327,0.4419431279620853,0.3222748815165877,2.7537914691943124,1.6255333385255313,0.55,0.5702172009211646,1.297482185092878,0.44999999999999996,0.8815165876777251,6,8,-2,2,2,0,0,0,0,0,0,0,0,-2,0.3283182635393026,1.3886308525384101,,,,,,,,,,,,,0,1,2023-07-29,1.0,0.0,0.3619630426680453,0.2646284429589911,0.37340851437296374,0.3619630426680453,0.2646284429589911,0.37340851437296374,0.3619630426680453,0.2646284429589911,0.37340851437296374,0.27330726305438374,0.2604286595238032,0.46626407742181314
